undefined;Município;Grande Grupamento Atividade Econômica;Atividade Econômica;CNAE 2.0 Seção;CNAE 2.0 Divisão;CNAE 2.0 Grupo;CNAE 2.0 Classe;CNAE 2.0 Subclasse;Admitidos;Desligados;Saldo;Estoque;Variação Relativa;Tempo de Emprego;Ano_Ref;Mes_Ref
;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Outras Atividades de Serviços Pessoais;;;;1;;;;;;2025;Outubro
73;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Outras Atividades de Serviços Pessoais;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Outras Atividades de Serviços Pessoais;;;;3;1.0;2;77;0.026666666666666668;73;2025;Outubro
;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Outras Atividades de Serviços Pessoais;;;;3;;;;;;2025;Outubro
19;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Outras Atividades de Serviços Pessoais;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Outras Atividades de Serviços Pessoais;;;;3;3.0;0;49;0;25;2025;Outubro
;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Outras Atividades de Serviços Pessoais;;;;2;1.0;1;40;0.02564102564102564;1;2025;Outubro
;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Outras Atividades de Serviços Pessoais;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Outras Atividades de Serviços Pessoais;;;;4;3.0;22;0.047619047619047616;15;;2025;Outubro
33;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Reparação e Manutenção de Equipamentos de Informática e Comunicação e de Objetos Pessoais e Domésticos;;;;;;;;;;2025;Outubro
85;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Reparação e Manutenção de Equipamentos de Informática e Comunicação e de Objetos Pessoais e Domésticos;;;;;;;;;;2025;Outubro
85;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Reparação e Manutenção de Equipamentos de Informática e Comunicação e de Objetos Pessoais e Domésticos;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Reparação e Manutenção de Equipamentos de Informática e Comunicação e de Objetos Pessoais e Domésticos;;;;0;1.0;-1;23;-0.041666666666666664;85;2025;Outubro
;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Reparação e Manutenção de Equipamentos de Informática e Comunicação e de Objetos Pessoais e Domésticos;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Reparação e Manutenção de Equipamentos de Informática e Comunicação e de Objetos Pessoais e Domésticos;;;;2;0.0;2;4;1;;2025;Outubro
15.666666666666666;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Reparação e Manutenção de Equipamentos de Informática e Comunicação e de Objetos Pessoais e Domésticos;;;;;;;;;;2025;Outubro
22;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Reparação e Manutenção de Equipamentos de Informática e Comunicação e de Objetos Pessoais e Domésticos;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Reparação e Manutenção de Equipamentos de Informática e Comunicação e de Objetos Pessoais e Domésticos;;;;3;2.0;1;21;0.05;22;2025;Outubro
;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Reparação e Manutenção de Equipamentos de Informática e Comunicação e de Objetos Pessoais e Domésticos;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Reparação e Manutenção de Equipamentos de Informática e Comunicação e de Objetos Pessoais e Domésticos;;;;1;0.0;1;INF;;;2025;Outubro
;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Reparação e Manutenção de Equipamentos de Informática e Comunicação e de Objetos Pessoais e Domésticos;;;;2;1.0;12;0.090909090909090912;3;;2025;Outubro
;Botucatu;Serviços;Outros serviços;Outras Atividades de Serviços;Reparação e Manutenção de Equipamentos de Informática e Comunicação e de Objetos Pessoais e Domésticos;;;;5;;;;;;2025;Outubro
13.560975609756097;Botucatu;Serviços;Transporte, armazenagem e correio;;;;;;;;;;;;2025;Outubro
13.560975609756097;Botucatu;Serviços;Transporte, armazenagem e correio;Transporte, Armazenagem e Correio;;;;;;;;;;;2025;Outubro
7.25;Botucatu;Serviços;Transporte, armazenagem e correio;Transporte, Armazenagem e Correio;Armazenamento e Atividades Auxiliares dos Transportes;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Transporte, armazenagem e correio;Transporte, Armazenagem e Correio;Armazenamento e Atividades Auxiliares dos Transportes;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Transporte, armazenagem e correio;Transporte, Armazenagem e Correio;Armazenamento e Atividades Auxiliares dos Transportes;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Transporte, armazenagem e correio;Transporte, Armazenagem e Correio;Armazenamento e Atividades Auxiliares dos Transportes;;;;4;;;;;;2025;Outubro
8;Botucatu;Serviços;Transporte, armazenagem e correio;Transporte, Armazenagem e Correio;Armazenamento e Atividades Auxiliares dos Transportes;;;;;;;;;;2025;Outubro
